Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
33108,33108,115.81448825812,67.6084876313,1096371628725509632,2.4477,17.093,-1.904,-16.986,9.026937,0.002762,9.070099,0.002808,8.920981,0.003786,8.853585,0.005905,0.149117,0.043162,0.105955,,9369.0,433.1684,2.7488,47.25242,2.401,0.456,0.5621769,A      
114810,14810,74.9970847003,44.01763673101,205192376103895168,0.1625,0.439,0.287,-0.333,15.909444,0.002786,16.242996,0.004137,15.384769,0.00422,,,0.858228,0.333552,0.524675,,11412.4,4766.596,2.1329,72.761765,2.819,,0.60305595,B      
183236,83236,302.14793497773,19.38934982323,1822595695934619776,0.2358,9.531,-6.073,-7.345,15.004284,0.002795,15.12058,0.002998,14.794888,0.004035,,,0.325692,0.116296,0.209396,,9908.9,5497.675,2.5534,27.609833,2.25,,0.46023306,B      
120644,20644,54.59063614258,49.58439327106,249710704262855552,0.3342,1.454,1.212,-0.803,13.701291,0.002766,13.965069,0.00289,13.250566,0.003897,,,0.714503,0.263778,0.450726,,12370.6,3472.3152,3.5908,169.65091,3.38,,0.5290005,B      
89876,89876,112.71231172817,-7.54031760759,3053978144129272576,0.906,1.679,-0.414,1.627,13.077272,0.002804,13.260833,0.003037,12.771275,0.003884,12.612487,0.052736,0.489558,0.18356,0.305998,,7373.2,1008.1436,1.4296,6.0865865,1.529,0.628,0.60218906,A      
124680,24680,74.39021972716,52.91390450666,260884289318198656,0.2013,0.676,0.486,-0.469,15.369674,0.002771,15.67133,0.003226,14.896323,0.0041,,,0.775006,0.301656,0.473351,,10129.4,3902.4187,2.2132,47.470654,2.47,0.312,0.5211449,B      
143861,43861,42.97426456134,54.67032876521,453617029717174144,0.3733,2.171,0.552,-2.099,15.583509,0.002819,15.999078,0.010586,14.845059,0.010885,,,1.154018,0.415568,0.73845,,9903.0,2354.395,1.6612,26.398722,2.227,,0.6507715,B      
183048,83048,297.53245310992,17.58210984848,1821236287271520256,1.2436,2.864,-2.018,2.032,11.122043,0.002818,11.130559,0.002818,11.011931,0.003795,10.953524,0.019566,0.118628,0.008516,0.110111,,10173.0,973.5992,2.2119,31.376045,2.321,,0.77467144,B      
14424,14424,22.08068988167,56.69836904529,412736740723794432,3.0957,25.663,25.447,-3.32,9.335842,0.002769,9.487332,0.002849,9.059314,0.0038,8.934757,0.006693,0.428019,0.15149,0.276528,1.6229,7563.0,355.9267,2.7311,18.005722,1.88,1.017,0.38042036,A      
107935,7935,82.11272103147,40.7024759664,193926088474475264,0.2416,1.857,0.305,-1.832,15.337797,0.002778,15.65177,0.003361,14.84259,0.003952,,,0.809179,0.313972,0.495207,,11557.7,3502.9011,1.9326,56.50155,2.73,,0.6751975,B      
128004,28004,66.04494059589,57.48157817666,278476337924662784,0.2656,0.34,-0.337,-0.04,15.896639,0.002779,16.27516,0.003782,15.319389,0.004267,,,0.955771,0.378521,0.57725,,10188.8,3901.108,1.9967,42.203087,2.434,0.252,0.7968668,B      
127431,27431,66.23609566577,55.8477757649,276595279687750656,0.2663,0.096,0.092,-0.029,16.864584,0.002863,17.334656,0.009716,16.145277,0.005603,,,1.189379,0.470072,0.719307,,9629.1,3040.7568,1.2907,12.914904,,,0.7172682,B      
38953,38953,312.78920915009,24.87807177158,1842940539382806272,1.3388,4.119,-4.117,-0.129,11.961988,0.002771,12.15846,0.002879,11.627815,0.003802,11.469625,0.012036,0.530644,0.196471,0.334173,,7252.6,746.8646,1.903,8.6170025,1.615,1.089,0.39154366,A      
12151,12151,32.59999910083,51.10670347307,358919937209561856,1.3855,2.911,1.862,-2.237,12.343176,0.002771,12.568725,0.002966,11.975325,0.003884,11.817622,0.02126,0.5934,0.225549,0.367851,,7371.0,738.4883,1.6091,6.3422055,1.538,0.708,0.577708,A      
94345,94345,103.35405743921,-4.54864048235,3102108784594663296,0.6334,4.717,-1.495,4.474,13.997011,0.00286,14.277967,0.004277,13.555667,0.004237,13.307694,0.067688,0.7223,0.280955,0.441344,,7298.2,2033.0526,2.355,7.850634,1.587,1.026,0.4603874,A      
78364,78364,105.94367251854,-20.63961836066,2929397429391119232,0.6282,4.697,-4.42,-1.587,13.229342,0.002784,13.463733,0.003031,12.844891,0.003863,12.655432,0.035947,0.618842,0.23439,0.384452,,7236.9,1509.1682,2.3214,12.316692,1.724,1.243,0.4430595,A      
25152,25152,7.84325518933,66.21443095979,527805511648983296,0.9565,2.301,-1.672,-1.58,12.786654,0.002759,13.438785,0.002859,11.992659,0.003791,11.635603,0.026554,1.446126,0.65213,0.793996,,9093.5,1105.692,3.7998,79.70909,2.654,0.448,0.39382863,A      
183546,83546,295.24890528566,18.10769599276,1824096078321260032,0.206,6.261,-2.375,-5.793,15.746506,0.002787,16.139357,0.003969,14.988983,0.004614,,,1.150374,0.392851,0.757523,,11573.2,2720.7764,1.6773,44.52737,,,0.7022059,B      
153566,53566,44.76603728783,63.59027778423,467816913152427264,0.1713,1.13,-1.034,0.454,14.46856,0.002763,14.796309,0.003059,13.949968,0.003829,,,0.84634,0.327748,0.518592,,11489.0,3789.1123,3.2084,276.52744,3.599,,0.5060651,B      
57633,57633,304.40473423287,34.33692102162,2055578086682560640,0.7244,2.864,-0.327,-2.845,15.092911,0.002768,15.766194,0.003122,14.286041,0.003871,13.992806,0.103404,1.480153,0.673284,0.80687,,7502.7,1804.1991,2.4046,11.016686,1.752,0.544,0.5743831,A      
29315,29315,108.30762725257,28.95296834453,886097593353191040,0.5675,2.911,-1.934,-2.175,14.152488,0.002886,14.301387,0.003419,13.798881,0.012288,13.789477,0.112329,0.502506,0.148899,0.353607,,7914.3,1712.7917,1.4239,6.5311184,1.641,0.313,0.59851134,A      
113724,13724,68.5352541791,40.7486415449,203860180326854272,0.3611,0.954,-0.754,-0.584,13.80965,0.002767,14.142753,0.003001,13.291926,0.003902,,,0.850826,0.333102,0.517724,,10933.1,3490.8835,4.1103,121.31551,3.036,0.244,0.45956603,B      
84080,84080,115.99443514047,-14.23405859629,3029628668856123392,1.3175,3.205,-2.46,2.054,11.578859,0.002769,11.758082,0.002839,11.268785,0.003799,11.134686,0.021641,0.489298,0.179223,0.310075,,7199.8,716.2173,2.0766,11.174927,1.688,1.278,0.47386205,A      
181434,81434,323.61237462209,11.81010803864,1742874918146700288,0.2817,10.832,-3.829,-10.132,13.726559,0.002808,13.762765,0.002892,13.67778,0.003857,,,0.084985,0.036206,0.048779,,9701.5,3379.9065,2.2916,38.906532,2.346,0.358,0.5583603,B      
104163,4163,78.35516283775,36.26041721229,186975117698431360,0.6987,0.888,-0.645,-0.611,14.923841,0.002875,15.369792,0.003062,14.264441,0.003914,,,1.105351,0.445951,0.6594,,9887.7,5194.3433,4.8499,14.469835,,,0.39865234,B      
17441,17441,44.69823267627,48.0050041082,437592296278448512,0.862,3.968,2.614,-2.986,11.691463,0.002771,11.810958,0.002869,11.471837,0.003817,11.369402,0.010807,0.339121,0.119494,0.219626,,9338.3,1366.1017,3.0178,40.74762,2.334,0.455,0.46816579,A      
107691,7691,87.27604852746,42.63023287225,193185223792567552,0.4722,1.497,-0.359,-1.454,13.977728,0.002794,14.160859,0.002932,13.664927,0.003894,,,0.495933,0.183131,0.312801,,9970.3,2289.7065,1.9516,25.077377,2.209,,0.58509326,B      
135255,35255,5.05726442566,61.193683786,428918184631970560,0.1826,3.507,-3.136,-1.571,15.892122,0.002843,16.27317,0.007375,15.142288,0.008172,,,1.130882,0.381048,0.749834,,10435.6,4655.1577,2.7708,81.55137,2.761,0.302,0.4740359,B      
139195,39195,2.85008873537,62.99848204507,431344149653277312,0.3008,3.252,-3.142,-0.841,15.242667,0.002772,15.502516,0.003169,14.816206,0.003995,,,0.68631,0.259849,0.426461,,9905.7,3843.552,2.1811,27.767916,2.251,,0.52151304,B      
102878,2878,82.56696502412,36.73309720446,183485920626645504,0.334,1.712,0.238,-1.696,16.262587,0.002847,17.141457,0.006311,15.314396,0.004602,,,1.827061,0.87887,0.948191,,9780.2,2412.5103,2.224,40.99667,2.385,0.335,0.5035753,B      
95579,95579,106.04931057417,-3.45201625516,3107876307198844160,0.5123,1.006,-0.623,-0.79,13.061552,0.00299,13.297057,0.003974,12.677784,0.004143,12.448415,0.108486,0.619273,0.235505,0.383768,,7352.7,1670.2847,2.7728,22.06394,1.956,1.026,0.37977356,A      
37712,37712,299.40286656557,20.99480160061,1826791157445821824,1.6539,6.597,5.815,3.115,11.152156,0.002771,11.27393,0.002895,10.925552,0.003824,10.821717,0.006684,0.348377,0.121774,0.226604,,7891.2,537.1616,1.6515,10.500602,1.704,0.861,0.3585634,A      
127144,27144,61.31958832328,53.56588983915,275928219729923200,-0.2644,0.995,-0.641,-0.761,17.096834,0.002942,17.682955,0.007844,16.26277,0.006229,,,1.420185,0.586121,0.834065,,9658.0,3586.7124,1.6156,,,,,B      
84079,84079,116.11792036949,-14.29605219562,3029624717486129664,0.4453,3.34,-2.597,-2.1,12.993705,0.002768,13.211901,0.002851,12.631797,0.003803,12.477283,0.059827,0.580104,0.218196,0.361908,,7464.8,1750.7635,2.8507,32.362835,2.131,0.859,0.36619914,A      
183206,83206,300.50846332601,18.21087256735,1822043397502195200,0.0845,5.065,-1.687,-4.775,15.287391,0.002775,15.520012,0.003128,14.891246,0.003915,,,0.628766,0.232621,0.396145,,12627.5,5232.052,2.3991,140.53387,3.322,,0.6812336,B      
157321,57321,29.30245971428,57.66463930268,505371179481556608,0.4513,2.021,-1.506,-1.348,11.989983,0.002788,12.171288,0.003024,11.65727,0.003903,,,0.514017,0.181305,0.332712,,16235.5,2216.273,3.6441,881.5994,5.385,,0.66604567,B      
25034,25034,5.64485450281,65.59790657768,527342067498788480,0.4983,1.29,-1.046,0.754,14.915193,0.002771,15.729488,0.00339,14.01953,0.003908,13.63175,0.075237,1.709958,0.814296,0.895662,,8102.3,2326.5894,3.8783,40.22872,2.253,0.691,0.35894617,A      
44196,44196,319.76538764715,38.29049048803,1964857244832955904,0.9517,9.416,-5.777,-7.436,11.090685,0.002774,11.188039,0.002847,10.906513,0.003797,10.797382,0.011963,0.281526,0.097354,0.184172,,9017.3,885.47,2.4496,47.73148,2.381,0.52,0.5952154,A      
22698,22698,30.63531261509,61.32178967581,508443073223620608,0.9112,10.0,-6.228,-7.823,10.105654,0.002763,10.364525,0.002799,9.654962,0.003784,9.455666,0.00496,0.709563,0.258871,0.450692,,10220.9,453.0594,2.7207,75.44765,2.7,0.327,0.5821539,A      
1710,1710,69.89180859052,29.5473036368,158151454733312640,0.5538,3.023,2.141,-2.134,14.063976,0.002766,14.765865,0.003003,13.239798,0.003838,12.871712,0.047043,1.526068,0.701889,0.824179,,7273.0,2543.0464,5.6661,38.09633,2.206,0.815,0.29460016,A      
29993,29993,114.66225497519,45.9263883554,927139166961126656,2.8169,5.267,-5.255,0.357,10.297291,0.002789,10.425729,0.002824,10.063334,0.003791,9.957137,0.007524,0.362394,0.128438,0.233956,,7558.6,369.9793,1.6747,7.5915112,1.598,0.731,0.59698224,A      
6166,6166,51.5863996502,35.99458047354,222200412233599616,1.059,8.53,6.249,-5.807,11.250847,0.002784,11.477447,0.002897,10.87801,0.00381,10.723669,0.014306,0.599437,0.2266,0.372837,,7503.0,1314.1602,4.7662,31.07545,2.113,0.869,0.32271746,A      
146564,46564,35.85977606913,56.79781259066,458386642444288384,0.3991,1.244,-0.451,-1.159,14.620733,0.002766,14.870519,0.003018,14.207574,0.003872,,,0.662945,0.249785,0.413159,,10184.1,2736.891,1.991,28.54684,2.297,,0.58174056,B      
152533,52533,44.97854319732,62.00046210924,466545087437614976,0.1753,1.448,-1.237,0.752,16.191698,0.003102,16.607016,0.005527,15.470213,0.004773,,,1.136803,0.415318,0.721485,,10209.1,4739.337,2.5489,63.463375,2.614,0.319,0.48078126,B      
7858,7858,61.28090387422,50.44395975392,247650155051415424,1.384,5.225,0.828,-5.159,12.231479,0.00276,12.618933,0.002823,11.674507,0.003789,11.448587,0.010781,0.944426,0.387454,0.556972,,8021.8,721.1254,2.13,16.984158,1.886,0.813,0.5991393,A      
162111,62111,23.31054799508,60.6121730439,509862375248276480,0.8754,1.873,-1.855,-0.258,14.136122,0.003145,14.33887,0.002854,13.684313,0.003822,,,0.654557,0.202748,0.451809,,10134.6,2022.8148,1.8368,9.756793,,,0.68096894,B      
64637,64637,277.52954467084,61.57637001351,2159602125861277568,2.0658,8.281,-8.234,0.882,10.548005,0.002776,10.684051,0.002893,10.307218,0.003796,10.212642,0.007637,0.376833,0.136045,0.240788,,7471.6,491.3468,2.026,11.352317,1.709,1.089,0.50697005,A      
65746,65746,316.22289172733,48.57158611856,2165598205147934848,0.4126,7.258,-3.577,-6.315,13.761551,0.00276,14.275805,0.002887,13.079451,0.003805,12.784442,0.032683,1.196355,0.514255,0.6821,,8440.8,1832.4281,3.2894,78.37287,2.604,0.501,0.4885221,A      
93271,93271,126.68355072651,5.65114665353,3093529295358207232,1.6594,3.596,-2.132,-2.896,10.25333,0.00278,10.315933,0.002818,10.1193,0.003797,10.06072,0.042619,0.196633,0.062603,0.13403,,9106.9,601.0009,2.2374,31.37206,2.205,0.485,0.6736618,A      
120669,20669,55.23329755778,50.06718358331,249822858746038144,0.2884,1.644,1.449,-0.777,14.282515,0.002768,14.551142,0.002963,13.843069,0.003838,,,0.708073,0.268627,0.439446,,11111.1,3528.3655,2.9494,91.95453,2.902,0.225,0.5243969,B      
64367,64367,292.24333946661,55.8279891018,2141683518005158144,1.6303,11.051,2.037,-10.862,10.693499,0.002771,10.81706,0.002967,10.470058,0.003812,10.371997,0.007858,0.347001,0.123561,0.22344,,7595.2,635.5594,2.4051,16.33067,1.843,1.021,0.47018933,A      
163975,63975,20.44651949383,62.38944139445,511088777381358336,0.3534,0.523,-0.383,-0.357,13.893192,0.002775,14.453288,0.003009,13.164004,0.00385,,,1.289284,0.560096,0.729188,,11970.9,2341.7651,3.646,317.65543,3.751,,0.50178176,B      
174955,74955,14.46826739092,65.34236590738,524365277208377856,0.339,1.734,-1.66,-0.502,14.112743,0.002768,14.51615,0.002974,13.525151,0.003892,,,0.990998,0.403406,0.587592,,15001.0,3072.0173,3.0073,330.5628,4.226,,0.90097964,B      
160030,60030,27.70191820075,60.99153441519,508199501346654208,0.3688,1.256,-1.192,-0.396,12.679208,0.002766,12.984493,0.002859,12.199088,0.00386,,,0.785405,0.305285,0.48012,,14215.5,3411.8767,5.5619,763.7038,4.837,,0.43765143,B      
12014,12014,26.63932472205,47.51947132642,357197277363704832,1.1622,1.985,-0.31,-1.96,12.051132,0.002772,12.194076,0.00292,11.797052,0.003802,11.712979,0.025989,0.397023,0.142943,0.25408,,7900.3,746.772,1.5706,11.016237,1.742,0.651,0.4721811,A      
183999,83999,294.98191809898,19.07182082107,1824484244612256000,0.131,5.893,-2.829,-5.169,15.095648,0.002808,15.666404,0.004191,14.23706,0.005184,,,1.429344,0.570756,0.858588,,10104.0,2755.9487,2.9755,85.045296,2.757,0.343,0.62754846,B      
77310,77310,100.10253848677,-27.0087600403,2919891739045110912,0.8238,1.154,0.602,0.985,12.075217,0.002769,12.165529,0.002827,11.912337,0.003797,11.837913,0.015373,0.253192,0.090312,0.16288,1.6799,8901.3,1308.5743,2.2688,24.522175,2.093,0.491,0.5705796,A      
10685,10685,22.13744237448,34.04021343475,317262607021910528,1.9393,7.771,7.712,-0.961,10.282249,0.002774,10.314415,0.002812,10.202753,0.003804,10.158409,0.011031,0.111662,0.032166,0.079496,,9396.8,546.8546,1.8643,21.97322,2.105,0.235,0.75672054,A      
67291,67291,329.40001043056,54.34246695768,2173746758850963072,0.967,5.92,2.073,-5.545,11.793734,0.002758,12.078726,0.002835,11.34593,0.003786,11.152489,0.017107,0.732796,0.284992,0.447804,,8422.2,1011.4293,3.0421,41.045204,2.276,0.64,0.50737745,A      
123523,23523,66.36644782697,45.97968902153,256816027575134976,1.1036,2.839,-1.073,-2.628,12.59455,0.002765,12.850924,0.002843,12.181427,0.003795,,,0.669497,0.256373,0.413123,,9644.7,942.1238,1.7868,22.608315,2.138,,0.6335456,B      
40881,40881,310.56642306792,34.50290238418,1870138647431053696,1.3834,10.764,-4.949,-9.559,11.142612,0.002769,11.257297,0.002833,10.929044,0.003795,10.826709,0.005604,0.328253,0.114685,0.213568,,7877.0,625.7966,1.9059,12.951188,1.751,1.125,0.2662684,A      
43663,43663,333.39437696934,42.56397739012,1958443175026820096,0.9279,3.383,3.296,-0.765,11.73773,0.002759,11.961535,0.002822,11.369709,0.003788,11.212817,0.010483,0.591826,0.223805,0.368021,,7692.1,1101.2389,3.1025,26.657839,2.048,0.882,0.44316176,A      
142197,42197,57.61839966297,54.13692217819,444487750310900608,1.3592,4.899,4.23,-2.471,10.859335,0.002763,11.15707,0.002867,10.381385,0.003808,,,0.775685,0.297735,0.47795,,10665.6,693.1938,3.0258,121.49105,2.998,0.278,0.6116758,B      
111289,11289,77.46207040558,41.26492328551,201082710878309376,0.0792,0.759,0.494,-0.577,15.589558,0.002779,15.840458,0.003357,15.179663,0.004037,,,0.660795,0.2509,0.409895,,9990.8,5251.591,2.4629,48.5987,2.473,0.326,0.5065586,B      
1294,1294,44.65752504435,41.25367952465,144078015135773952,1.8678,3.379,-3.371,-0.228,11.358256,0.00282,11.51824,0.002964,11.086906,0.003921,10.990694,0.011303,0.431335,0.159984,0.271351,,7211.2,476.2539,1.473,7.344338,1.608,0.444,0.6120046,A      
119650,19650,58.4610109362,46.44234758782,245065443732353280,0.1488,0.763,0.668,-0.369,16.158728,0.002843,16.75955,0.004979,15.381473,0.004995,,,1.378078,0.600822,0.777255,,10444.3,3485.6692,2.2443,55.18689,2.575,0.258,0.5207153,B      
59179,59179,310.47621744323,39.51801855985,2063731102837966080,7.0457,11.507,11.502,-0.312,8.180975,0.002768,8.275637,0.002848,7.985896,0.003802,7.903947,0.005483,0.289741,0.094662,0.195079,,7681.6,140.8964,1.6126,8.269324,1.632,0.683,0.5298301,A      
165474,65474,28.89008447899,62.89852105066,511867987528043648,0.1024,1.348,-1.345,0.086,16.757504,0.002795,17.138603,0.004282,16.20458,0.004643,,,0.934023,0.3811,0.552923,,9999.7,4801.3,1.6653,25.42623,2.221,,0.60145724,B      
64168,64168,294.68038451353,52.6587085212,2136577386007548928,1.028,4.643,1.906,-4.234,11.769598,0.002763,11.941023,0.002878,11.478078,0.003796,11.375901,0.013193,0.462945,0.171425,0.29152,,7414.9,846.3074,2.1138,14.941057,1.802,1.118,0.53636634,A      
8213,8213,59.56539550396,52.38065421318,251755589729741440,1.2817,3.624,-0.65,-3.565,11.699791,0.002767,11.926763,0.002851,11.319249,0.003795,11.134762,0.010743,0.607513,0.226972,0.380542,,9609.0,720.3364,1.9539,33.237766,2.278,0.341,0.6908518,A      
21078,21078,65.06608786152,63.12232788996,475673232967795200,2.3769,5.63,-5.211,-2.131,11.280151,0.002767,11.601785,0.002812,10.789872,0.003788,10.581638,0.009036,0.811913,0.321633,0.490279,,7992.8,417.7868,1.7218,10.655148,1.731,0.632,0.69341594,A      
182555,82555,307.71923524857,19.10225594007,1815641177496209920,0.2878,7.987,-2.764,-7.493,17.168451,0.002886,17.047312,0.006551,17.421562,0.01127,,,-0.37425,-0.12114,-0.253111,,15731.7,16861.133,1.4037,116.277695,,,1.362795,B      
10909,10909,31.41590218209,36.95727659233,330665550685830528,3.7946,17.836,16.761,-6.098,9.711531,0.002766,9.899027,0.002832,9.378555,0.003802,9.243209,0.005333,0.520472,0.187496,0.332975,,6972.1,263.7354,1.8916,7.57982,1.546,1.491,0.43966553,A      
62200,62200,305.08518845617,46.83683817263,2083311270320145920,1.1363,5.129,0.089,-5.128,11.682107,0.002765,11.783118,0.002899,11.498011,0.003797,11.401331,0.014764,0.285108,0.101011,0.184096,,8784.0,947.912,2.0197,17.680431,1.966,0.42,0.64280766,A      
83884,83884,116.17801859828,-15.55681007007,3028919964895696896,2.6087,10.178,-1.916,9.996,10.486116,0.002785,10.658312,0.002851,10.181938,0.003792,10.052879,0.02873,0.476374,0.172195,0.304178,1.6295,7382.9,391.7496,1.8185,8.470486,1.611,1.057,0.5307938,A      
85870,85870,118.68091657351,-11.86146460196,3036382006709802112,1.96,4.202,-1.528,-3.914,9.42326,0.002771,9.532629,0.002934,9.204001,0.00382,9.084739,0.006213,0.328628,0.109369,0.219258,,10180.2,478.5815,2.7704,86.15367,2.766,0.332,0.67673653,A      
21223,21223,71.32441913015,63.58399406698,478896485666376448,2.7686,4.086,-4.077,0.275,10.647676,0.002759,10.891132,0.002807,10.249598,0.003785,10.072016,0.005837,0.641535,0.243456,0.398079,,7611.0,373.4019,1.8135,9.327622,1.658,0.888,0.5872488,A      
35303,35303,315.8015728914,11.33769768713,1757056212963849344,0.554,12.468,-8.792,-8.84,11.401127,0.002778,11.523897,0.002834,11.17457,0.003798,11.075589,0.012777,0.349327,0.12277,0.226557,,7744.5,1157.4369,3.17,57.862762,2.365,0.693,0.19755957,A      
74747,74747,352.64564711986,81.00428408189,2286262601206352896,2.9523,21.125,20.718,4.127,8.276451,0.00277,8.370233,0.002843,8.076218,0.003815,7.983213,0.005983,0.294015,0.093781,0.200233,,9922.6,316.8791,3.1635,101.316826,2.838,0.348,0.47752088,A      
57884,57884,306.30049908139,35.89189712328,2057225326895483904,1.9728,2.946,2.422,-1.677,10.985517,0.002769,11.089168,0.002848,10.794254,0.003795,10.708037,0.01681,0.294913,0.103651,0.191262,,7758.5,480.5632,1.5158,8.615286,1.672,0.405,0.5850905,A      
8836,8836,70.90205606767,49.79693632945,259344904323871744,0.8245,2.895,-0.857,-2.765,12.326326,0.002762,12.58672,0.002873,11.901835,0.00381,11.67487,0.037538,0.684884,0.260393,0.424491,,8248.4,1019.2977,2.443,35.559788,2.214,0.639,0.36135727,A      
3435,3435,84.60999366022,36.25354762213,189192106798231680,1.2859,4.224,-3.101,-2.868,11.972291,0.002783,12.161975,0.002971,11.651907,0.003835,11.527371,0.019268,0.510068,0.189684,0.320384,,8136.1,870.7419,2.035,12.3126,1.786,0.621,0.54744476,A      
141,141,45.30222494833,18.52036839458,35899917936103424,1.4644,8.513,-6.189,-5.845,10.442477,0.002793,10.585118,0.002932,10.133626,0.003821,9.996882,0.013045,0.451492,0.142641,0.308851,,7820.8,631.1818,2.9346,32.57873,2.144,0.798,0.37387082,A      
8938,8938,70.21088159407,50.94746824217,260377483176897024,1.3184,5.817,1.338,-5.661,12.682613,0.002759,13.177611,0.00288,12.015744,0.0038,11.713459,0.015987,1.161867,0.494998,0.666869,,7497.5,834.2888,2.563,14.774,1.802,1.078,0.43309352,A      
137093,37093,7.6454474991,61.729796315,430216742225493632,0.3353,1.629,-1.458,-0.726,14.059829,0.002768,14.252683,0.002859,13.728131,0.003826,,,0.524551,0.192854,0.331697,,10187.0,3530.9912,2.9484,52.87466,2.529,0.299,0.474707,B      
62329,62329,303.49622800516,47.77147120275,2084169787052330496,1.335,5.583,-2.427,-5.028,10.837837,0.002772,10.951475,0.002962,10.62564,0.003833,10.549544,0.010209,0.325835,0.113638,0.212197,,9614.3,683.0618,2.1028,42.10597,2.373,0.393,0.77377564,A      
109427,9427,86.971593358,43.44558214927,196098040550854400,0.1946,1.281,0.598,-1.132,13.732731,0.002809,13.905055,0.003089,13.425175,0.003885,,,0.47988,0.172324,0.307556,,11151.6,3696.8838,3.2779,206.78717,3.381,0.225,0.49349982,B      
159125,59125,33.4549017162,59.58413466121,507296183821699712,0.4673,1.226,-1.123,-0.491,11.568435,0.002786,11.963139,0.003052,10.988669,0.00382,,,0.974469,0.394704,0.579765,,17352.0,2681.518,7.7221,2629.079,6.581,,0.6137608,B      
37961,37961,302.61314218026,20.67869433608,1828833118005344256,0.4791,7.632,-2.431,-7.234,13.766542,0.002783,13.986804,0.002904,13.329527,0.003856,13.13654,0.069475,0.657277,0.220263,0.437015,1.5966,7303.1,1745.3291,2.1671,14.66443,1.787,1.18,0.38502118,A      
138228,38228,9.41751210229,63.2223564264,430814670389442048,0.1523,1.781,-1.747,-0.346,16.203037,0.002791,16.88514,0.005035,15.37808,0.004173,,,1.507059,0.682102,0.824957,,10017.3,4116.749,2.9524,81.279724,2.727,0.343,0.46729693,B      
173613,73613,12.44676039006,63.01848658897,523648631845911680,0.3306,2.243,-2.22,-0.322,15.428524,0.002772,15.858189,0.003202,14.794955,0.003958,,,1.063233,0.429665,0.633569,,9997.2,4102.9883,2.9147,35.803802,2.342,0.273,0.46741104,B      
182406,82406,301.47706153611,17.11093639767,1809714023861352448,0.5145,6.159,-1.867,-5.87,11.656226,0.002802,11.68712,0.002889,11.405016,0.003812,11.31895,0.023285,0.282105,0.030894,0.25121,,10192.1,975.3094,2.0549,124.988266,2.979,0.311,0.5323459,B      
120883,20883,61.49690696259,51.46621728852,250764212498048384,0.3213,1.098,-0.222,-1.075,12.787347,0.00438,13.319671,0.012312,12.071259,0.008659,,,1.248412,0.532324,0.716088,,18464.6,3443.5083,6.807,3384.9546,7.108,,0.6348951,B      
149289,49289,45.03117842426,58.30102783767,461163355976016128,0.9144,2.264,0.73,-2.143,11.334718,0.002791,11.663047,0.002959,10.82831,0.003804,,,0.834737,0.328329,0.506408,,12461.7,956.3247,3.2375,483.10614,4.469,,0.7365442,B      
173752,73752,13.94668569585,62.98022125044,523703061973268096,0.2825,3.175,-3.174,-0.034,14.949105,0.002771,15.216702,0.003157,14.498062,0.004041,,,0.71864,0.267597,0.451043,,9897.6,4590.024,3.0514,41.079094,2.392,0.316,0.45489436,B      
176124,76124,13.98694944034,65.8319421986,525896622018988800,1.3492,4.108,-3.586,-2.004,11.486032,0.002769,11.704301,0.002819,11.119316,0.003789,10.950412,0.0082,0.584985,0.218269,0.366715,,9977.7,759.2289,2.1969,39.852573,2.389,0.286,0.6042651,B      
49636,49636,334.62886632687,52.51885985911,2001279632664530944,0.2825,4.166,-3.0,-2.89,12.105869,0.00276,12.232327,0.002905,11.860953,0.003841,11.700484,0.039829,0.371374,0.126458,0.244916,,7990.2,3023.1284,6.2798,230.18144,3.307,0.282,0.28725222,A      
159731,59731,30.83013569291,60.74133029186,507990800295739264,0.3559,0.83,-0.771,-0.308,14.403226,0.002762,14.847649,0.002906,13.771611,0.0038,,,1.076037,0.444423,0.631615,,11562.1,3107.9504,3.2919,125.5777,3.109,0.202,0.4926471,B      
9673,9673,65.94401455765,52.49174871448,272222625023599744,0.6023,0.961,0.823,-0.496,14.663367,0.002763,15.245015,0.003125,13.923015,0.003872,13.579515,0.094026,1.322001,0.581648,0.740353,,8603.1,1427.9827,1.8684,21.278576,2.014,0.593,0.71476966,A      
178938,78938,104.86326843555,37.0981546162,940887322916961536,1.6075,5.251,-3.48,-3.932,7.910765,0.00279,7.882524,0.002971,7.910917,0.003924,,,-0.028393,-0.028241,-0.000152,,9999.0,946.4083,8.852,461.09247,4.069,,0.35091338,B      
104762,4762,80.28594536888,39.0156278024,187897917193317632,0.3459,1.623,-0.57,-1.52,13.817375,0.002785,14.054505,0.00316,13.416335,0.003877,,,0.63817,0.23713,0.40104,,11843.7,3806.1306,3.5982,,,,,B      
93179,93179,123.47301492627,1.40391674286,3089816721331673728,1.4403,9.096,-6.383,-6.48,11.700229,0.002769,11.847794,0.00288,11.437185,0.003796,11.319289,0.015238,0.410608,0.147565,0.263043,,7473.6,673.1748,1.6972,8.156536,1.608,0.928,0.52271676,A      
